38.824176,-2.271783
38.823875,-2.271865
38.823571,-2.272022
38.823373,-2.272172
38.823125,-2.272441
38.822965,-2.272661
38.822370,-2.273907
38.822291,-2.274147
38.822246,-2.274419
38.822237,-2.274767
38.822295,-2.275091
38.822394,-2.275400
38.822573,-2.275705
38.822774,-2.275931
38.823858,-2.276862
38.824026,-2.277071
38.824159,-2.277306
38.824266,-2.277582
38.824348,-2.278027
38.824368,-2.278370
38.824325,-2.280029
38.824269,-2.280327
38.824185,-2.280560
38.824057,-2.280800
38.823902,-2.281007
38.823684,-2.281197
38.823440,-2.281334
38.823215,-2.281387
38.823017,-2.281399
38.822783,-2.281367
38.822552,-2.281271
38.822305,-2.281089
38.821215,-2.280225
38.820966,-2.280068
38.820751,-2.279950
38.820544,-2.279890
38.820317,-2.279860
38.820053,-2.279864
38.819204,-2.279968
38.818838,-2.280044
38.818635,-2.280096
38.818466,-2.280165
38.818278,-2.280264
38.818087,-2.280409
38.817873,-2.280638
38.817708,-2.280871
38.817549,-2.281187
38.817429,-2.281575
38.817378,-2.281873
38.817340,-2.282288
38.817257,-2.283904
38.817260,-2.284330
38.817308,-2.284792
38.817705,-2.286557
38.817712,-2.286775
38.817689,-2.287027
38.817610,-2.287285
38.817509,-2.287487
38.817311,-2.287694
38.816940,-2.287983
38.816432,-2.288261
38.816060,-2.288358
38.815636,-2.288375
38.814158,-2.288261
38.813974,-2.288290
38.813804,-2.288391
38.813659,-2.288550
38.813550,-2.288735
38.813491,-2.288977
38.813483,-2.289257
38.813534,-2.289498
38.813660,-2.289728
38.813851,-2.289926
38.814646,-2.290679
38.814878,-2.290985
38.815044,-2.291281
38.815152,-2.291618
38.815219,-2.292043
38.815238,-2.292374
38.815219,-2.292906
38.815161,-2.293370
38.815067,-2.293769
38.814913,-2.294208
38.814728,-2.294592
38.814522,-2.294836
38.814309,-2.294993
38.814136,-2.295093
38.813929,-2.295141
38.813707,-2.295141
38.813491,-2.295075
38.812704,-2.294665
38.812516,-2.294625
38.812369,-2.294631
38.812185,-2.294710
38.812043,-2.294828
38.811939,-2.294977
38.811865,-2.295171
38.811837,-2.295372
38.811902,-2.296292
38.811884,-2.296968
38.811811,-2.297840
38.811746,-2.298166
38.811637,-2.298478
38.811548,-2.298682
38.811431,-2.298873
38.811253,-2.299104
38.810419,-2.299980
38.810290,-2.300153
38.810184,-2.300332
38.810091,-2.300542
38.810007,-2.300817
38.809966,-2.301056
38.809937,-2.301360
38.809950,-2.302248
38.809960,-2.302566
38.810003,-2.302827
38.810085,-2.303087
38.810197,-2.303291
38.810320,-2.303459
38.810493,-2.303619
38.810670,-2.303723
38.811425,-2.303956
38.811600,-2.304043
38.811742,-2.304160
38.811869,-2.304305
38.812022,-2.304539
38.812121,-2.304807
38.812170,-2.305087
38.812184,-2.305320
38.812142,-2.305619
38.812106,-2.305808
38.811952,-2.306381
38.811844,-2.306635
38.811686,-2.306827
38.811569,-2.306929
38.811440,-2.307017
38.810790,-2.307346
38.810617,-2.307455
38.810461,-2.307596
38.810321,-2.307821
38.810251,-2.308003
38.810211,-2.308205
38.810206,-2.308467
38.810239,-2.308695
38.810348,-2.308978
38.811173,-2.310451
38.811235,-2.310645
38.811285,-2.310871
38.811301,-2.311161
38.811236,-2.313046
38.811050,-2.314543
38.810492,-2.318369
38.810333,-2.319545
38.810315,-2.319740
38.810329,-2.320029
38.810388,-2.320336
38.810491,-2.320633
38.810645,-2.320910
38.810795,-2.321103
38.811179,-2.321459
38.812296,-2.322352
38.812470,-2.322546
38.812577,-2.322726
38.812629,-2.322913
38.812657,-2.323092
38.812694,-2.323490
38.812753,-2.324571
38.812740,-2.324856
38.812693,-2.325120
38.812602,-2.325337
38.812455,-2.325567
38.812316,-2.325742
38.810491,-2.327619
38.810235,-2.327813
38.810058,-2.327908
38.809880,-2.327989
38.809646,-2.328027
38.809369,-2.328027
38.809184,-2.328001
38.808933,-2.327893
38.808697,-2.327742
38.807668,-2.326979
38.807440,-2.326856
38.807226,-2.326792
38.807030,-2.326803
38.806894,-2.326833
38.806711,-2.326929
38.806522,-2.327107
38.806379,-2.327315
38.806284,-2.327522
38.806201,-2.327839
38.806092,-2.328278
38.806024,-2.328622
38.805640,-2.330134
38.805529,-2.330378
38.805352,-2.330589
38.804582,-2.331222
38.804340,-2.331366
38.804065,-2.331458
38.803766,-2.331458
38.803527,-2.331413
38.803157,-2.331269
38.802842,-2.331135
38.802724,-2.331102
38.802510,-2.331113
38.802366,-2.331150
38.802152,-2.331261
38.801982,-2.331388
38.801681,-2.331735
38.801119,-2.332491
38.801007,-2.332707
38.800921,-2.332982
38.800887,-2.333214
38.800889,-2.333473
38.800923,-2.333797
38.801201,-2.335325
38.801205,-2.335668
38.801174,-2.336003
38.800515,-2.339589
38.800289,-2.340641
38.799771,-2.342880
38.799705,-2.343280
