0.800000;958.765625;6020913;28.312000 
0.804000;958.765625;5983034;29.421000 
0.808000;958.765625;5946658;30.580000 
0.812000;958.765625;5911454;31.040001 
0.816000;958.765625;5876243;31.893999 
0.820000;958.765625;5838239;31.858999 
0.824000;958.765625;5790238;31.955000 
0.828000;958.765625;5729683;32.640999 
0.832000;958.765625;5664463;32.062000 
0.836000;958.765625;5605262;31.906000 
0.840000;958.765625;5540037;30.750000 
0.844000;958.765625;5467363;28.639999 
0.848000;958.765625;5401041;26.952999 
0.852000;958.765625;5339060;27.608999 
0.856000;958.765625;5276202;27.327999 
0.860000;958.765625;5219176;27.641001 
0.864000;958.765625;5155426;27.202999 
0.868000;958.765625;5087187;26.906000 
0.872000;958.765625;5013506;26.454000 
0.876000;958.765625;4926408;26.125000 
0.880000;958.765625;4845370;27.094000 
0.884000;958.765625;4754016;25.875000 
0.888000;958.765625;4676503;26.698000 
0.892000;958.765625;4594114;25.422001 
0.896000;958.765625;4522066;22.797001 
0.900000;958.765625;4452302;21.766001 
0.904000;958.765625;4385909;22.249001 
0.908000;958.765625;4319732;23.250000 
0.912000;958.765625;4246524;21.375000 
0.916000;958.765625;4176478;20.750000 
0.920000;958.765625;4102633;21.093000 
0.924000;958.765625;4014863;23.483999 
0.928000;958.765625;3908226;18.406000 
0.932000;958.765625;3797547;18.250000 
0.936000;958.765625;3665965;17.437000 
0.940000;958.765625;3517546;15.282000 
0.944000;958.765625;3372711;14.219000 
0.948000;958.765625;3244937;13.578000 
0.952000;958.765625;3137833;12.343000 
0.956000;958.765625;3035261;11.688000 
0.960000;958.765625;2939134;11.172000 
0.964000;958.765625;2843018;10.282000 
0.968000;958.765625;2749617;9.516000 
0.972000;958.765625;2667019;9.157000 
0.976000;958.765625;2600424;8.812000 
0.980000;958.765625;2547958;8.625000 
0.984000;958.765625;2500951;8.578000 
0.988000;958.765625;2451887;8.375000 
0.992000;958.765625;2407892;9.015000 
0.996000;958.765625;2360974;7.812000 
1.000000;958.765625;2315155;7.578000 
1.004000;958.765625;2268094;7.484000 
1.008000;958.765625;2228215;7.500000 
1.012000;958.765625;2190816;8.141000 
1.016000;958.765625;2150748;6.984000 
1.020000;958.765625;2114658;6.906000 
1.024000;958.765625;2077484;6.984000 
1.028000;958.765625;2042094;7.360000 
1.032000;958.765625;2001435;6.531000 
1.036000;958.765625;1946305;6.344000 
1.040000;958.765625;1901972;6.203000 
1.044000;958.765625;1877763;6.328000 
1.048000;958.765625;1852757;6.375000 
1.052000;958.765625;1827622;6.609000 
1.056000;958.765625;1801948;6.360000 
1.060000;958.765625;1767952;5.844000 
1.064000;958.765625;1740017;6.125000 
1.068000;958.765625;1716268;6.282000 
1.072000;958.765625;1690780;5.703000 
1.076000;958.765625;1667291;6.453000 
1.080000;958.765625;1648413;5.594000 
1.084000;958.765625;1627478;5.391000 
1.088000;958.765625;1604242;5.265000 
1.092000;958.765625;1566474;5.109000 
1.096000;958.765625;1544869;5.531000 
1.100000;958.765625;1543272;4.812000 
1.104000;958.765625;1520218;4.656000 
1.108000;958.769531;1511956;4.562000 
1.112000;958.769531;1500137;4.484000 
1.116000;958.769531;1554421;4.500000 
1.120000;958.772461;1530191;4.329000 
1.124000;958.772461;1537541;4.266000 
1.128000;960.741760;1560198;4.266000 
1.132000;960.771912;1544145;4.156000 
1.136000;960.771912;1683179;4.547000 
1.140000;960.771912;1889596;5.000000 
1.144000;960.786133;1995846;5.109000 
1.148000;960.786316;2086154;5.390000 
1.152000;960.786316;2221997;5.578000 
1.156000;960.786316;3123070;7.563000 
1.160000;960.828613;3711523;9.437000 
1.164000;960.828613;4076002;10.297000 
1.168000;960.839294;4427714;11.422000 
1.172000;960.850586;2304002;5.859000 
1.176000;961.211365;2073990;4.828000 
1.180000;961.327148;2605488;6.078000 
1.184000;963.305542;1530904;3.578000 
1.188000;963.900085;1088382;2.390000 
1.192000;963.907288;1427366;2.953000 
1.196000;963.907288;1696931;3.562000 
