0.800000;958.765503;6051510;35.155998 
0.804000;958.765503;6013754;36.172001 
0.808000;958.765503;5977508;37.187000 
0.812000;958.765503;5942491;38.734001 
0.816000;958.765503;5907431;38.092999 
0.820000;958.765503;5869693;38.530998 
0.824000;958.765503;5821830;39.171001 
0.828000;958.765503;5761252;38.687000 
0.832000;958.765503;5695901;37.672001 
0.836000;958.765503;5636713;38.014999 
0.840000;958.765503;5571562;36.047001 
0.844000;958.765503;5498758;34.187000 
0.848000;958.765503;5432235;33.327999 
0.852000;958.765503;5370176;34.109001 
0.856000;958.765503;5307203;33.765999 
0.860000;958.765503;5249873;32.484001 
0.864000;958.765503;5185098;33.671001 
0.868000;958.765503;5116830;32.844002 
0.872000;958.765503;5042435;31.844000 
0.876000;958.765503;4956121;31.296000 
0.880000;958.765503;4875950;30.562000 
0.884000;958.765503;4784147;30.702999 
0.888000;958.765503;4706490;31.702999 
0.892000;958.765503;4623552;28.077999 
0.896000;958.765503;4552031;27.547001 
0.900000;958.765503;4481885;28.278999 
0.904000;958.765503;4415522;29.594000 
0.908000;958.765503;4349505;26.922001 
0.912000;958.765503;4276734;26.528999 
0.916000;958.765503;4206746;26.469000 
0.920000;958.765503;4133198;28.108999 
0.924000;958.765503;4045352;25.625000 
0.928000;958.765503;3938398;25.875000 
0.932000;958.765503;3827126;21.764999 
0.936000;958.765503;3686813;20.620001 
0.940000;958.765503;3537291;20.296000 
0.944000;958.765503;3388322;19.752001 
0.948000;958.765503;3261739;17.188000 
0.952000;958.765503;3154289;16.516001 
0.956000;958.765503;3051521;14.936000 
0.960000;958.765503;2955203;14.297000 
0.964000;958.765503;2858886;13.266000 
0.968000;958.765503;2765055;12.797000 
0.972000;958.765503;2682391;12.078000 
0.976000;958.765503;2615413;11.657000 
0.980000;958.765503;2562950;11.391000 
0.984000;958.765503;2515742;11.193000 
0.988000;958.765503;2466752;11.015000 
0.992000;958.765503;2423062;11.375000 
0.996000;958.765503;2376342;10.891000 
1.000000;958.765503;2330609;11.687000 
1.004000;958.765503;2283402;9.916000 
1.008000;958.765503;2243294;9.656000 
1.012000;958.765503;2206012;9.657000 
1.016000;958.765503;2166048;9.641000 
1.020000;958.765503;2129856;10.255000 
1.024000;958.765503;2092630;9.031000 
1.028000;958.765503;2057317;8.953000 
1.032000;958.765503;2016663;8.875000 
1.036000;958.765503;1961020;8.828000 
1.040000;958.765503;1916463;9.266000 
1.044000;958.765503;1892391;8.203000 
1.048000;958.765503;1867870;8.219000 
1.052000;958.765503;1843546;8.414000 
1.056000;958.765503;1818272;7.937000 
1.060000;958.765503;1784169;7.890000 
1.064000;958.765503;1756353;8.437000 
1.068000;958.765503;1733664;7.781000 
1.072000;958.765503;1709516;7.591000 
1.076000;958.765503;1683761;8.265000 
1.080000;958.765503;1682557;7.374000 
1.084000;958.765503;1672675;7.219000 
1.088000;958.765503;1644825;7.063000 
1.092000;958.765503;1611968;6.875000 
1.096000;958.765503;1604144;7.531000 
1.100000;958.765503;1550678;6.469000 
1.104000;958.765503;1517100;6.187000 
1.108000;958.765503;1500602;6.000000 
1.112000;958.765503;1477989;6.000000 
1.116000;958.765503;1472209;5.703000 
1.120000;958.768433;1441193;5.517000 
1.124000;958.768433;1425484;5.359000 
1.128000;960.741882;1431887;5.281000 
1.132000;960.763611;1422837;5.141000 
1.136000;960.763611;1515332;5.343000 
1.140000;960.765076;1713398;5.797000 
1.144000;960.778931;1810908;6.428000 
1.148000;960.778931;1876108;5.765000 
1.152000;960.827393;2009798;5.906000 
1.156000;960.833923;2336272;6.625000 
1.160000;960.842346;2976981;7.875000 
1.164000;960.842346;3302134;8.593000 
1.168000;960.842346;3657170;9.312000 
1.172000;960.842712;4144683;9.984000 
1.176000;961.211792;3208368;7.469000 
1.180000;961.211792;4725440;10.688000 
1.184000;963.190186;2288341;5.390000 
1.188000;963.786255;1732513;4.109000 
1.192000;963.793457;2559932;5.603000 
1.196000;963.855713;3189597;7.016000 
